"idx","session","sess","cond","block","trial","trial_within_block","rt","action","outcome","score","reversal","choice","opt_act","opt"
1,"m3","Month 3","Negative",2,71,1,3.717,0,0,200,0,1,0,0
1,"m3","Month 3","Negative",2,72,2,0.566,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,73,3,0.6,1,0,200,0,0,0,1
1,"m3","Month 3","Negative",2,74,4,0.333,0,0,200,0,1,0,0
1,"m3","Month 3","Negative",2,75,5,0.4,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,76,6,0.983,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,77,7,0.9,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,78,8,0.666,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,79,9,0.516,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,80,10,0.484,1,0,200,0,0,0,1
1,"m3","Month 3","Negative",2,81,11,0.967,0,1,200,0,1,0,0
1,"m3","Month 3","Negative",2,82,12,0.7,0,0,200,0,1,0,0
1,"m3","Month 3","Negative",2,83,13,0.267,0,1,200,1,1,0,0
1,"m3","Month 3","Negative",2,84,14,0.483,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,85,15,0.65,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,86,16,0.583,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,87,17,0.583,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,88,18,0.583,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,89,19,0.767,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,90,20,0.516,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,91,21,0.533,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,92,22,1.15,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,93,23,0.8,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,94,24,0.7,0,1,200,0,1,1,1
1,"m3","Month 3","Negative",2,95,25,0.55,0,1,200,1,1,1,1
1,"m3","Month 3","Negative",2,96,26,0.683,0,1,200,0,1,0,0
1,"m3","Month 3","Negative",2,97,27,0.667,0,0,200,0,1,0,0
1,"m3","Month 3","Negative",2,98,28,0.333,0,0,200,0,1,0,0
1,"m3","Month 3","Negative",2,99,29,0.4,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,100,30,0.616,1,0,200,0,0,0,1
1,"m3","Month 3","Negative",2,101,31,0.7,0,0,200,0,1,0,0
1,"m3","Month 3","Negative",2,102,32,0.467,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,103,33,0.6,1,1,200,0,0,0,1
1,"m3","Month 3","Negative",2,104,34,0.95,1,0,200,0,0,0,1
1,"m3","Month 3","Negative",2,105,35,1.516,1,1,200,0,0,0,1
1,"m4","Month 4","Mixed",3,1,1,1.65,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,2,2,0.683,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,3,3,0.55,1,0,380,0,0,0,1
1,"m4","Month 4","Mixed",3,4,4,0.6,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,5,5,0.433,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,6,6,0.666,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,7,7,0.866,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,8,8,0.65,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,9,9,0.616,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,10,10,0.617,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,11,11,0.416,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,12,12,0.583,1,1,380,1,0,0,1
1,"m4","Month 4","Mixed",3,13,13,0.6,1,0,380,0,0,1,0
1,"m4","Month 4","Mixed",3,14,14,0.316,1,0,380,0,0,1,0
1,"m4","Month 4","Mixed",3,15,15,0.333,0,1,380,0,1,1,1
1,"m4","Month 4","Mixed",3,16,16,0.467,0,1,380,0,1,1,1
1,"m4","Month 4","Mixed",3,17,17,0.484,0,1,380,0,1,1,1
1,"m4","Month 4","Mixed",3,18,18,0.384,0,1,380,0,1,1,1
1,"m4","Month 4","Mixed",3,19,19,0.417,0,1,380,0,1,1,1
1,"m4","Month 4","Mixed",3,20,20,0.35,0,1,380,0,1,1,1
1,"m4","Month 4","Mixed",3,21,21,0.283,0,1,380,0,1,1,1
1,"m4","Month 4","Mixed",3,22,22,0.516,0,0,380,0,1,1,1
1,"m4","Month 4","Mixed",3,23,23,0.367,0,0,380,0,1,1,1
1,"m4","Month 4","Mixed",3,24,24,0.45,1,1,380,1,0,1,0
1,"m4","Month 4","Mixed",3,25,25,0.417,1,0,380,0,0,0,1
1,"m4","Month 4","Mixed",3,26,26,0.7,0,0,380,0,1,0,0
1,"m4","Month 4","Mixed",3,27,27,0.7,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,28,28,0.566,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,29,29,0.683,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,30,30,0.516,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,31,31,0.45,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,32,32,0.417,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,33,33,0.584,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,34,34,0.5,1,1,380,0,0,0,1
1,"m4","Month 4","Mixed",3,35,35,0.534,1,1,380,0,0,0,1
1,"m4","Month 4","Positive",1,36,1,1.584,1,0,320,0,0,0,1
1,"m4","Month 4","Positive",1,37,2,0.116,0,0,320,0,1,0,0
1,"m4","Month 4","Positive",1,38,3,0.216,1,0,320,0,0,0,1
1,"m4","Month 4","Positive",1,39,4,0.483,0,0,320,0,1,0,0
1,"m4","Month 4","Positive",1,40,5,0.233,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,41,6,0.5,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,42,7,0.15,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,43,8,0.4,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,44,9,0.45,1,0,320,0,0,0,1
1,"m4","Month 4","Positive",1,45,10,0.35,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,46,11,0.383,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,47,12,0.334,1,1,320,1,0,0,1
1,"m4","Month 4","Positive",1,48,13,0.517,1,1,320,0,0,1,0
1,"m4","Month 4","Positive",1,49,14,0.733,1,0,320,0,0,1,0
1,"m4","Month 4","Positive",1,50,15,0.433,1,0,320,0,0,1,0
1,"m4","Month 4","Positive",1,51,16,0.4,0,1,320,0,1,1,1
1,"m4","Month 4","Positive",1,52,17,0.55,0,0,320,0,1,1,1
1,"m4","Month 4","Positive",1,53,18,0.333,1,1,320,0,0,1,0
1,"m4","Month 4","Positive",1,54,19,0.35,1,0,320,0,0,1,0
1,"m4","Month 4","Positive",1,55,20,0.833,1,1,320,0,0,1,0
1,"m4","Month 4","Positive",1,56,21,0.517,1,1,320,0,0,1,0
1,"m4","Month 4","Positive",1,57,22,0.3,1,0,320,0,0,1,0
1,"m4","Month 4","Positive",1,58,23,0.383,0,1,320,0,1,1,1
1,"m4","Month 4","Positive",1,59,24,0.733,0,1,320,1,1,1,1
1,"m4","Month 4","Positive",1,60,25,0.567,0,0,320,0,1,0,0
1,"m4","Month 4","Positive",1,61,26,0.367,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,62,27,0.367,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,63,28,0.5,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,64,29,0.634,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,65,30,0.483,1,0,320,0,0,0,1
1,"m4","Month 4","Positive",1,66,31,0.667,0,0,320,0,1,0,0
1,"m4","Month 4","Positive",1,67,32,1.067,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,68,33,0.583,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,69,34,0.483,1,1,320,0,0,0,1
1,"m4","Month 4","Positive",1,70,35,0.467,1,1,320,0,0,0,1
1,"m4","Month 4","Negative",2,71,1,1.066,0,0,170,0,1,1,1
1,"m4","Month 4","Negative",2,72,2,0.25,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,73,3,0.801,1,1,170,0,0,1,0
1,"m4","Month 4","Negative",2,74,4,0.45,1,0,170,0,0,1,0
1,"m4","Month 4","Negative",2,75,5,0.484,1,0,170,0,0,1,0
1,"m4","Month 4","Negative",2,76,6,0.35,0,0,170,0,1,1,1
1,"m4","Month 4","Negative",2,77,7,0.383,1,0,170,0,0,1,0
1,"m4","Month 4","Negative",2,78,8,0.267,1,0,170,0,0,1,0
1,"m4","Month 4","Negative",2,79,9,0.3,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,80,10,0.366,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,81,11,0.467,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,82,12,0.301,0,0,170,1,1,1,1
1,"m4","Month 4","Negative",2,83,13,0.317,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,84,14,1.317,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,85,15,0.833,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,86,16,0.3,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,87,17,0.117,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,88,18,0.417,1,0,170,0,0,0,1
1,"m4","Month 4","Negative",2,89,19,0.884,0,0,170,0,1,0,0
1,"m4","Month 4","Negative",2,90,20,0.983,0,0,170,0,1,0,0
1,"m4","Month 4","Negative",2,91,21,0.283,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,92,22,0.434,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,93,23,0.383,1,1,170,0,0,0,1
1,"m4","Month 4","Negative",2,94,24,0.783,1,0,170,1,0,0,1
1,"m4","Month 4","Negative",2,95,25,0.534,0,0,170,0,1,1,1
1,"m4","Month 4","Negative",2,96,26,0.267,1,1,170,0,0,1,0
1,"m4","Month 4","Negative",2,97,27,0.467,1,1,170,0,0,1,0
1,"m4","Month 4","Negative",2,98,28,0.433,1,0,170,0,0,1,0
1,"m4","Month 4","Negative",2,99,29,0.15,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,100,30,0.45,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,101,31,0.333,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,102,32,0.3,0,0,170,0,1,1,1
1,"m4","Month 4","Negative",2,103,33,1.033,1,0,170,0,0,1,0
1,"m4","Month 4","Negative",2,104,34,0.3,0,1,170,0,1,1,1
1,"m4","Month 4","Negative",2,105,35,0.516,0,1,170,0,1,1,1
1,"m5","Month 5","Mixed",3,1,1,0.7,1,0,240,0,0,0,1
1,"m5","Month 5","Mixed",3,2,2,0.167,0,0,240,0,1,0,0
1,"m5","Month 5","Mixed",3,3,3,0.333,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,4,4,0.433,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,5,5,0.35,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,6,6,0.367,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,7,7,0.35,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,8,8,0.333,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,9,9,0.383,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,10,10,0.416,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,11,11,0.551,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,12,12,0.4,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,13,13,0.367,1,1,240,1,0,0,1
1,"m5","Month 5","Mixed",3,14,14,0.35,1,1,240,0,0,1,0
1,"m5","Month 5","Mixed",3,15,15,0.317,1,0,240,0,0,1,0
1,"m5","Month 5","Mixed",3,16,16,0.367,0,0,240,0,1,1,1
1,"m5","Month 5","Mixed",3,17,17,0.083,1,0,240,0,0,1,0
1,"m5","Month 5","Mixed",3,18,18,0.167,0,0,240,0,1,1,1
1,"m5","Month 5","Mixed",3,19,19,0.384,1,1,240,0,0,1,0
1,"m5","Month 5","Mixed",3,20,20,0.501,0,1,240,0,1,1,1
1,"m5","Month 5","Mixed",3,21,21,0.384,1,0,240,0,0,1,0
1,"m5","Month 5","Mixed",3,22,22,0.216,0,0,240,0,1,1,1
1,"m5","Month 5","Mixed",3,23,23,0.2,1,0,240,0,0,1,0
1,"m5","Month 5","Mixed",3,24,24,0.368,1,0,240,0,0,1,0
1,"m5","Month 5","Mixed",3,25,25,0.367,0,1,240,1,1,1,1
1,"m5","Month 5","Mixed",3,26,26,0.117,0,0,240,0,1,0,0
1,"m5","Month 5","Mixed",3,27,27,0.1,0,1,240,0,1,0,0
1,"m5","Month 5","Mixed",3,28,28,0.283,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,29,29,0.383,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,30,30,0.334,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,31,31,0.317,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,32,32,0.334,1,0,240,0,0,0,1
1,"m5","Month 5","Mixed",3,33,33,0.116,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,34,34,0.317,1,1,240,0,0,0,1
1,"m5","Month 5","Mixed",3,35,35,0.3,1,0,240,0,0,0,1
1,"m5","Month 5","Positive",1,36,1,2.016,1,0,300,0,0,0,1
1,"m5","Month 5","Positive",1,37,2,0.734,0,0,300,0,1,0,0
1,"m5","Month 5","Positive",1,38,3,0.866,0,1,300,0,1,0,0
1,"m5","Month 5","Positive",1,39,4,0.384,0,0,300,0,1,0,0
1,"m5","Month 5","Positive",1,40,5,0.067,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,41,6,0.283,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,42,7,0.417,1,0,300,0,0,0,1
1,"m5","Month 5","Positive",1,43,8,0.233,1,0,300,0,0,0,1
1,"m5","Month 5","Positive",1,44,9,0.1,0,0,300,0,1,0,0
1,"m5","Month 5","Positive",1,45,10,0.45,0,0,300,0,1,0,0
1,"m5","Month 5","Positive",1,46,11,0.083,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,47,12,0.317,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,48,13,0.3,1,1,300,1,0,0,1
1,"m5","Month 5","Positive",1,49,14,0.3,1,0,300,0,0,1,0
1,"m5","Month 5","Positive",1,50,15,0.083,1,0,300,0,0,1,0
1,"m5","Month 5","Positive",1,51,16,0.484,0,1,300,0,1,1,1
1,"m5","Month 5","Positive",1,52,17,0.35,1,0,300,0,0,1,0
1,"m5","Month 5","Positive",1,53,18,0.566,0,1,300,0,1,1,1
1,"m5","Month 5","Positive",1,54,19,0.283,0,1,300,0,1,1,1
1,"m5","Month 5","Positive",1,55,20,0.101,0,0,300,0,1,1,1
1,"m5","Month 5","Positive",1,56,21,0.333,0,1,300,0,1,1,1
1,"m5","Month 5","Positive",1,57,22,0.367,0,1,300,0,1,1,1
1,"m5","Month 5","Positive",1,58,23,0.533,0,1,300,0,1,1,1
1,"m5","Month 5","Positive",1,59,24,0.317,0,1,300,0,1,1,1
1,"m5","Month 5","Positive",1,60,25,0.35,0,1,300,1,1,1,1
1,"m5","Month 5","Positive",1,61,26,0.317,0,0,300,0,1,0,0
1,"m5","Month 5","Positive",1,62,27,0.334,0,0,300,0,1,0,0
1,"m5","Month 5","Positive",1,63,28,0.217,1,0,300,0,0,0,1
1,"m5","Month 5","Positive",1,64,29,0.349,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,65,30,0.333,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,66,31,0.283,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,67,32,0.283,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,68,33,0.566,1,0,300,0,0,0,1
1,"m5","Month 5","Positive",1,69,34,0.384,1,1,300,0,0,0,1
1,"m5","Month 5","Positive",1,70,35,0.467,1,1,300,0,0,0,1
1,"m5","Month 5","Negative",2,71,1,1.183,1,1,150,0,0,1,0
1,"m5","Month 5","Negative",2,72,2,0.283,1,0,150,0,0,1,0
1,"m5","Month 5","Negative",2,73,3,0.433,0,0,150,0,1,1,1
1,"m5","Month 5","Negative",2,74,4,0.267,1,1,150,0,0,1,0
1,"m5","Month 5","Negative",2,75,5,0.35,1,0,150,0,0,1,0
1,"m5","Month 5","Negative",2,76,6,0.283,1,0,150,0,0,1,0
1,"m5","Month 5","Negative",2,77,7,0.201,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,78,8,0.366,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,79,9,0.017,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,80,10,0.383,0,0,150,0,1,1,1
1,"m5","Month 5","Negative",2,81,11,0.417,1,0,150,0,0,1,0
1,"m5","Month 5","Negative",2,82,12,0.333,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,83,13,0.383,0,1,150,1,1,1,1
1,"m5","Month 5","Negative",2,84,14,0.35,0,0,150,0,1,0,0
1,"m5","Month 5","Negative",2,85,15,0.317,1,1,150,0,0,0,1
1,"m5","Month 5","Negative",2,86,16,0.433,1,0,150,0,0,0,1
1,"m5","Month 5","Negative",2,87,17,0.266,0,0,150,0,1,0,0
1,"m5","Month 5","Negative",2,88,18,0.35,0,1,150,0,1,0,0
1,"m5","Month 5","Negative",2,89,19,0.5,0,0,150,0,1,0,0
1,"m5","Month 5","Negative",2,90,20,0.133,1,1,150,0,0,0,1
1,"m5","Month 5","Negative",2,91,21,0.333,1,1,150,0,0,0,1
1,"m5","Month 5","Negative",2,92,22,0.432,1,1,150,0,0,0,1
1,"m5","Month 5","Negative",2,93,23,0.417,1,1,150,0,0,0,1
1,"m5","Month 5","Negative",2,94,24,0.317,1,1,150,0,0,0,1
1,"m5","Month 5","Negative",2,95,25,0.317,1,0,150,1,0,0,1
1,"m5","Month 5","Negative",2,96,26,0.333,1,0,150,0,0,1,0
1,"m5","Month 5","Negative",2,97,27,0.267,1,0,150,0,0,1,0
1,"m5","Month 5","Negative",2,98,28,0.883,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,99,29,0.066,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,100,30,0.183,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,101,31,0.066,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,102,32,0.267,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,103,33,0.3,0,0,150,0,1,1,1
1,"m5","Month 5","Negative",2,104,34,0.617,0,1,150,0,1,1,1
1,"m5","Month 5","Negative",2,105,35,0.384,0,0,150,0,1,1,1
1,"m6","Month 6","Mixed",3,1,1,1.967,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,2,2,0.683,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,3,3,0.652,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,4,4,0.349,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,5,5,0.367,0,0,320,0,1,1,1
1,"m6","Month 6","Mixed",3,6,6,0.433,1,0,320,0,0,1,0
1,"m6","Month 6","Mixed",3,7,7,0.367,0,0,320,0,1,1,1
1,"m6","Month 6","Mixed",3,8,8,0.201,1,1,320,0,0,1,0
1,"m6","Month 6","Mixed",3,9,9,0.434,1,0,320,0,0,1,0
1,"m6","Month 6","Mixed",3,10,10,0.383,0,0,320,0,1,1,1
1,"m6","Month 6","Mixed",3,11,11,0.417,1,0,320,0,0,1,0
1,"m6","Month 6","Mixed",3,12,12,0.366,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,13,13,0.4,0,0,320,1,1,1,1
1,"m6","Month 6","Mixed",3,14,14,0.4,1,1,320,0,0,0,1
1,"m6","Month 6","Mixed",3,15,15,0.45,1,1,320,0,0,0,1
1,"m6","Month 6","Mixed",3,16,16,0.5,1,1,320,0,0,0,1
1,"m6","Month 6","Mixed",3,17,17,0.483,1,1,320,0,0,0,1
1,"m6","Month 6","Mixed",3,18,18,0.417,1,1,320,0,0,0,1
1,"m6","Month 6","Mixed",3,19,19,0.466,1,0,320,0,0,0,1
1,"m6","Month 6","Mixed",3,20,20,0.466,0,0,320,0,1,0,0
1,"m6","Month 6","Mixed",3,21,21,0.45,1,1,320,0,0,0,1
1,"m6","Month 6","Mixed",3,22,22,0.783,1,0,320,0,0,0,1
1,"m6","Month 6","Mixed",3,23,23,0.2,0,0,320,0,1,0,0
1,"m6","Month 6","Mixed",3,24,24,0.45,1,1,320,0,0,0,1
1,"m6","Month 6","Mixed",3,25,25,0.567,1,1,320,1,0,0,1
1,"m6","Month 6","Mixed",3,26,26,0.484,1,0,320,0,0,1,0
1,"m6","Month 6","Mixed",3,27,27,0.466,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,28,28,0.517,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,29,29,0.417,0,0,320,0,1,1,1
1,"m6","Month 6","Mixed",3,30,30,0.467,1,1,320,0,0,1,0
1,"m6","Month 6","Mixed",3,31,31,0.817,1,0,320,0,0,1,0
1,"m6","Month 6","Mixed",3,32,32,0.35,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,33,33,0.366,0,1,320,0,1,1,1
1,"m6","Month 6","Mixed",3,34,34,0.5,0,0,320,0,1,1,1
1,"m6","Month 6","Mixed",3,35,35,0.416,1,0,320,0,0,1,0
1,"m6","Month 6","Positive",2,36,1,1.95,0,0,290,0,1,0,0
1,"m6","Month 6","Positive",2,37,2,0.466,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,38,3,0.683,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,39,4,0.483,1,0,290,0,0,0,1
1,"m6","Month 6","Positive",2,40,5,0.566,0,1,290,0,1,0,0
1,"m6","Month 6","Positive",2,41,6,0.433,0,0,290,0,1,0,0
1,"m6","Month 6","Positive",2,42,7,0.466,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,43,8,0.417,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,44,9,0.434,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,45,10,0.466,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,46,11,0.483,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,47,12,0.467,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,48,13,0.367,1,0,290,1,0,0,1
1,"m6","Month 6","Positive",2,49,14,0.384,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,50,15,0.45,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,51,16,0.75,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,52,17,0.45,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,53,18,0.433,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,54,19,0.467,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,55,20,0.334,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,56,21,0.434,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,57,22,0.467,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,58,23,0.333,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,59,24,0.566,0,1,290,0,1,1,1
1,"m6","Month 6","Positive",2,60,25,0.4,0,1,290,1,1,1,1
1,"m6","Month 6","Positive",2,61,26,0.383,0,1,290,0,1,0,0
1,"m6","Month 6","Positive",2,62,27,0.4,0,0,290,0,1,0,0
1,"m6","Month 6","Positive",2,63,28,0.316,1,0,290,0,0,0,1
1,"m6","Month 6","Positive",2,64,29,0.534,0,0,290,0,1,0,0
1,"m6","Month 6","Positive",2,65,30,0.367,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,66,31,0.367,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,67,32,0.417,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,68,33,0.4,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,69,34,0.466,1,1,290,0,0,0,1
1,"m6","Month 6","Positive",2,70,35,0.334,1,1,290,0,0,0,1
1,"m6","Month 6","Negative",1,71,1,1.167,1,1,10,0,0,1,0
1,"m6","Month 6","Negative",1,72,2,0.483,1,0,10,0,0,1,0
1,"m6","Month 6","Negative",1,73,3,0.4,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,74,4,0.6,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,75,5,0.6,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,76,6,0.417,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,77,7,0.483,0,0,10,0,1,1,1
1,"m6","Month 6","Negative",1,78,8,0.25,1,0,10,0,0,1,0
1,"m6","Month 6","Negative",1,79,9,0.3,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,80,10,0.45,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,81,11,0.45,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,82,12,0.45,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,83,13,0.584,0,1,10,1,1,1,1
1,"m6","Month 6","Negative",1,84,14,0.467,0,0,10,0,1,0,0
1,"m6","Month 6","Negative",1,85,15,0.717,1,0,10,0,0,0,1
1,"m6","Month 6","Negative",1,86,16,0.766,0,0,10,0,1,0,0
1,"m6","Month 6","Negative",1,87,17,0.533,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,88,18,0.417,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,89,19,0.583,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,90,20,0.433,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,91,21,0.533,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,92,22,0.433,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,93,23,0.434,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,94,24,0.5,1,1,10,0,0,0,1
1,"m6","Month 6","Negative",1,95,25,0.384,1,0,10,1,0,0,1
1,"m6","Month 6","Negative",1,96,26,0.417,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,97,27,0.417,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,98,28,0.367,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,99,29,0.333,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,100,30,0.3,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,101,31,0.383,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,102,32,0.5,0,0,10,0,1,1,1
1,"m6","Month 6","Negative",1,103,33,0.483,1,0,10,0,0,1,0
1,"m6","Month 6","Negative",1,104,34,0.3,0,1,10,0,1,1,1
1,"m6","Month 6","Negative",1,105,35,0.4,0,1,10,0,1,1,1
2,"fmri","fMRI","Mixed",3,1,1,1.77488000000864,1,1,350,0,0,0,1
2,"fmri","fMRI","Mixed",3,2,2,0.790770000015199,1,1,350,0,0,0,1
2,"fmri","fMRI","Mixed",3,3,3,1.15794999999404,1,1,350,0,0,0,1
2,"fmri","fMRI","Mixed",3,4,4,1.74552999999226,1,1,350,0,0,0,1
