"panel","level","task","nt","stim","idx","trial","condition","Oz"
"A","trial","RL","5-HT","Pre-Stim",3,75,NA,36.9155875061905
"A","trial","RL","5-HT","Pre-Stim",3,76,NA,-2.45370299922997
"A","trial","RL","5-HT","Pre-Stim",3,77,NA,6.5700303434851
"A","trial","RL","5-HT","Pre-Stim",3,78,NA,6.81958578427307
"A","trial","RL","5-HT","Pre-Stim",3,79,NA,6.5454227342881
"A","trial","RL","5-HT","Pre-Stim",3,80,NA,2.73396052853506
"A","trial","RL","5-HT","Pre-Stim",3,81,NA,3.49014367427265
"A","trial","RL","5-HT","Pre-Stim",3,82,NA,2.11035741869957
"A","trial","RL","5-HT","Pre-Stim",3,83,NA,-0.923513184241684
"A","trial","RL","5-HT","Pre-Stim",3,84,NA,-0.486755789155207
"A","trial","RL","5-HT","Pre-Stim",3,85,NA,-1.05964841268179
"A","trial","RL","5-HT","Pre-Stim",3,86,NA,3.20350471925507
"A","trial","RL","5-HT","Pre-Stim",3,87,NA,3.40737808130179
"A","trial","RL","5-HT","Pre-Stim",3,88,NA,-1.22046896926894
"A","trial","RL","5-HT","Pre-Stim",3,89,NA,0.533336758901117
"A","trial","RL","5-HT","Pre-Stim",3,90,NA,-2.41982438627806
"A","trial","RL","5-HT","Pre-Stim",3,91,NA,3.37419033174423
"A","trial","RL","5-HT","Pre-Stim",3,92,NA,-1.79173342052275
"A","trial","RL","5-HT","Pre-Stim",3,93,NA,-3.63210954188435
"A","trial","RL","5-HT","Pre-Stim",3,94,NA,5.92643407228275
"A","trial","RL","5-HT","Pre-Stim",3,95,NA,-2.29909919920544
"A","trial","RL","5-HT","Pre-Stim",3,96,NA,1.67448338873035
"A","trial","RL","5-HT","Pre-Stim",3,97,NA,1.57923758981448
"A","trial","RL","5-HT","Pre-Stim",3,98,NA,-4.41385970494681
"A","trial","RL","5-HT","Pre-Stim",3,99,NA,1.20551012384905
"A","trial","RL","5-HT","Pre-Stim",3,100,NA,1.78893261891805
"A","trial","RL","5-HT","Pre-Stim",3,101,NA,1.79582332561483
"A","trial","RL","5-HT","Pre-Stim",3,102,NA,-2.43768977791522
"A","trial","RL","5-HT","Pre-Stim",3,103,NA,3.49630424313309
"A","trial","RL","5-HT","Pre-Stim",3,104,NA,4.60202805454517
"A","trial","RL","5-HT","Pre-Stim",3,105,NA,-1.89166846740406
"A","trial","RL","DA","Post-Stim",4,1,NA,-6.35660449273741
"A","trial","RL","DA","Post-Stim",4,2,NA,-8.04436314233623
"A","trial","RL","DA","Post-Stim",4,3,NA,-6.69090124892287
"A","trial","RL","DA","Post-Stim",4,4,NA,-7.24339759470477
"A","trial","RL","DA","Post-Stim",4,5,NA,-5.24490233053143
"A","trial","RL","DA","Post-Stim",4,6,NA,-5.52361124492423
"A","trial","RL","DA","Post-Stim",4,7,NA,-7.17740773711438
"A","trial","RL","DA","Post-Stim",4,8,NA,-5.86487886894829
"A","trial","RL","DA","Post-Stim",4,9,NA,-5.35241058304487
"A","trial","RL","DA","Post-Stim",4,10,NA,-6.52666044496571
"A","trial","RL","DA","Post-Stim",4,11,NA,-4.28272821925634
"A","trial","RL","DA","Post-Stim",4,12,NA,-3.75552063156755
"A","trial","RL","DA","Post-Stim",4,13,NA,-6.04007239911067
"A","trial","RL","DA","Post-Stim",4,14,NA,-5.89122048109432
"A","trial","RL","DA","Post-Stim",4,15,NA,-4.44215257803953
"A","trial","RL","DA","Post-Stim",4,16,NA,-6.57543494029772
"A","trial","RL","DA","Post-Stim",4,17,NA,-7.32250983999863
"A","trial","RL","DA","Post-Stim",4,18,NA,-6.69269153387307
"A","trial","RL","DA","Post-Stim",4,19,NA,-4.21115380122139
"A","trial","RL","DA","Post-Stim",4,20,NA,-4.81255448260699
"A","trial","RL","DA","Post-Stim",4,21,NA,-6.16617704447448
"A","trial","RL","DA","Post-Stim",4,22,NA,-8.22723057052645
"A","trial","RL","DA","Post-Stim",4,23,NA,-4.62801613316866
"A","trial","RL","DA","Post-Stim",4,24,NA,-5.55416143192354
"A","trial","RL","DA","Post-Stim",4,25,NA,-6.27434870389235
"A","trial","RL","DA","Post-Stim",4,26,NA,-4.57366224511257
"A","trial","RL","DA","Post-Stim",4,27,NA,-5.90702909791447
"A","trial","RL","DA","Post-Stim",4,28,NA,-5.74630450540063
"A","trial","RL","DA","Post-Stim",4,29,NA,-5.56372940714825
"A","trial","RL","DA","Post-Stim",4,30,NA,-6.15273683655129
"A","trial","RL","DA","Post-Stim",4,31,NA,-7.05829668081726
"A","trial","RL","DA","Post-Stim",4,32,NA,-6.47927578376096
"A","trial","RL","DA","Post-Stim",4,33,NA,-6.99040135777062
"A","trial","RL","DA","Post-Stim",4,34,NA,-6.81415616512347
"A","trial","RL","DA","Post-Stim",4,35,NA,-4.96490908554787
"A","trial","RL","DA","Post-Stim",4,36,NA,-7.45316326305155
"A","trial","RL","DA","Post-Stim",4,37,NA,-8.06109472115459
"A","trial","RL","DA","Post-Stim",4,38,NA,-6.45055307214022
"A","trial","RL","DA","Post-Stim",4,39,NA,-6.50096839445455
"A","trial","RL","DA","Post-Stim",4,40,NA,-7.22432739617922
"A","trial","RL","DA","Post-Stim",4,41,NA,-4.52814942589083
"A","trial","RL","DA","Post-Stim",4,42,NA,-5.57506383091583
"A","trial","RL","DA","Post-Stim",4,43,NA,-7.14564779940418
"A","trial","RL","DA","Post-Stim",4,44,NA,-7.29242921614302
"A","trial","RL","DA","Post-Stim",4,45,NA,-2.2670989445964
"A","trial","RL","DA","Post-Stim",4,46,NA,-5.30191014367105
"A","trial","RL","DA","Post-Stim",4,47,NA,-5.1157402386581
"A","trial","RL","DA","Post-Stim",4,48,NA,-3.73795453677738
"A","trial","RL","DA","Post-Stim",4,49,NA,-6.02793772250618
"A","trial","RL","DA","Post-Stim",4,50,NA,-4.47744418577893
"A","trial","RL","DA","Post-Stim",4,51,NA,-8.43462784150582
"A","trial","RL","DA","Post-Stim",4,52,NA,-8.95496524554884
"A","trial","RL","DA","Post-Stim",4,53,NA,-8.26670270008588
"A","trial","RL","DA","Post-Stim",4,54,NA,-7.81790733756464
"A","trial","RL","DA","Post-Stim",4,55,NA,-8.83176647547447
"A","trial","RL","DA","Post-Stim",4,56,NA,-8.38232484709071
"A","trial","RL","DA","Post-Stim",4,57,NA,-6.07477929636374
"A","trial","RL","DA","Post-Stim",4,58,NA,-3.20206994446299
"A","trial","RL","DA","Post-Stim",4,59,NA,-2.88888553108361
"A","trial","RL","DA","Post-Stim",4,60,NA,-5.50562802169517
"A","trial","RL","DA","Post-Stim",4,61,NA,-4.66088122729738
"A","trial","RL","DA","Post-Stim",4,62,NA,-6.79670960970581
"A","trial","RL","DA","Post-Stim",4,63,NA,-5.0800087040772
"A","trial","RL","DA","Post-Stim",4,64,NA,-5.0079966753453
"A","trial","RL","DA","Post-Stim",4,65,NA,-1.42082623553594
"A","trial","RL","DA","Post-Stim",4,66,NA,-3.42267962352905
"A","trial","RL","DA","Post-Stim",4,67,NA,-5.61704359054175
"A","trial","RL","DA","Post-Stim",4,68,NA,-3.29432432016203
"A","trial","RL","DA","Post-Stim",4,69,NA,-3.27130732954042
"A","trial","RL","DA","Post-Stim",4,70,NA,-1.8363304815392
"A","trial","RL","DA","Post-Stim",4,71,NA,-3.44691066961397
"A","trial","RL","DA","Post-Stim",4,72,NA,-5.82524593391061
"A","trial","RL","DA","Post-Stim",4,73,NA,-5.66719823713282
"A","trial","RL","DA","Post-Stim",4,74,NA,-5.54734232629303
"A","trial","RL","DA","Post-Stim",4,75,NA,-5.26713505664396
"A","trial","RL","DA","Post-Stim",4,76,NA,-6.92251974234456
"A","trial","RL","DA","Post-Stim",4,77,NA,-4.57335019230886
"A","trial","RL","DA","Post-Stim",4,78,NA,-5.10105296528108
"A","trial","RL","DA","Post-Stim",4,79,NA,-4.7080763181742
"A","trial","RL","DA","Post-Stim",4,80,NA,-7.30903582834704
"A","trial","RL","DA","Post-Stim",4,81,NA,-7.04963834617362
"A","trial","RL","DA","Post-Stim",4,82,NA,-4.3281444279062
"A","trial","RL","DA","Post-Stim",4,83,NA,-2.52697261719828
"A","trial","RL","DA","Post-Stim",4,84,NA,-3.03879996143526
"A","trial","RL","DA","Post-Stim",4,85,NA,-4.77832204772691
"A","trial","RL","DA","Post-Stim",4,86,NA,-6.79531238899667
"A","trial","RL","DA","Post-Stim",4,87,NA,-3.76856354140931
"A","trial","RL","DA","Post-Stim",4,88,NA,-0.201660940088642
"A","trial","RL","DA","Post-Stim",4,89,NA,1.79374223594853
"A","trial","RL","DA","Post-Stim",4,90,NA,-0.863194484693945
"A","trial","RL","DA","Post-Stim",4,91,NA,-0.205362634209849
"A","trial","RL","DA","Post-Stim",4,92,NA,-4.3135026408977
"A","trial","RL","DA","Post-Stim",4,93,NA,-3.28042662482728
"A","trial","RL","DA","Post-Stim",4,94,NA,-2.74280604526698
"A","trial","RL","DA","Post-Stim",4,95,NA,-4.39440392170459
"A","trial","RL","DA","Post-Stim",4,96,NA,-4.16288049081342
"A","trial","RL","DA","Post-Stim",4,97,NA,-5.43388416603295
"A","trial","RL","DA","Post-Stim",4,98,NA,-5.82713270193852
"A","trial","RL","DA","Post-Stim",4,99,NA,-4.90211897882213
"A","trial","RL","DA","Post-Stim",4,100,NA,-4.98441054303841
"A","trial","RL","DA","Post-Stim",4,101,NA,-4.56629327928595
"A","trial","RL","DA","Post-Stim",4,102,NA,-2.6698180639081
"A","trial","RL","DA","Post-Stim",4,103,NA,-2.70189117715222
"A","trial","RL","DA","Post-Stim",4,104,NA,-6.80279513174729
"A","trial","RL","DA","Post-Stim",4,105,NA,-5.74804172837487
"A","trial","RL","5-HT","Post-Stim",4,1,NA,3.05925918165245
"A","trial","RL","5-HT","Post-Stim",4,2,NA,6.65208413612857
"A","trial","RL","5-HT","Post-Stim",4,3,NA,6.05983157123233
"A","trial","RL","5-HT","Post-Stim",4,4,NA,6.30775873992808
"A","trial","RL","5-HT","Post-Stim",4,5,NA,5.93485661791886
"A","trial","RL","5-HT","Post-Stim",4,6,NA,4.82384342847246
"A","trial","RL","5-HT","Post-Stim",4,7,NA,7.80489587938435
"A","trial","RL","5-HT","Post-Stim",4,8,NA,6.85846982251844
"A","trial","RL","5-HT","Post-Stim",4,9,NA,5.98477921041077
"A","trial","RL","5-HT","Post-Stim",4,10,NA,5.9311512232176
"A","trial","RL","5-HT","Post-Stim",4,11,NA,4.52103826807901
"A","trial","RL","5-HT","Post-Stim",4,12,NA,6.13910421748948
"A","trial","RL","5-HT","Post-Stim",4,13,NA,6.36129820423896
"A","trial","RL","5-HT","Post-Stim",4,14,NA,5.80172578309992
"A","trial","RL","5-HT","Post-Stim",4,15,NA,6.05610309231547
"A","trial","RL","5-HT","Post-Stim",4,16,NA,6.60199251285152
"A","trial","RL","5-HT","Post-Stim",4,17,NA,5.7499486486856
"A","trial","RL","5-HT","Post-Stim",4,18,NA,6.25100401767898
"A","trial","RL","5-HT","Post-Stim",4,19,NA,5.85379933458487
"A","trial","RL","5-HT","Post-Stim",4,20,NA,6.44365189880446
"A","trial","RL","5-HT","Post-Stim",4,21,NA,6.49962595038263
"A","trial","RL","5-HT","Post-Stim",4,22,NA,7.80729198723536
"A","trial","RL","5-HT","Post-Stim",4,23,NA,7.60288159743467
"A","trial","RL","5-HT","Post-Stim",4,24,NA,8.35648311061722
"A","trial","RL","5-HT","Post-Stim",4,25,NA,7.94957291273097
"A","trial","RL","5-HT","Post-Stim",4,26,NA,8.14230785350359
"A","trial","RL","5-HT","Post-Stim",4,27,NA,7.91528594068251
"A","trial","RL","5-HT","Post-Stim",4,28,NA,6.85518431522367
"A","trial","RL","5-HT","Post-Stim",4,29,NA,7.5790723268099
"A","trial","RL","5-HT","Post-Stim",4,30,NA,8.68657731650778
"A","trial","RL","5-HT","Post-Stim",4,31,NA,7.88994950671449
"A","trial","RL","5-HT","Post-Stim",4,32,NA,5.00066733987509
"A","trial","RL","5-HT","Post-Stim",4,33,NA,5.94963776608937
"A","trial","RL","5-HT","Post-Stim",4,34,NA,2.11661763085262
"A","trial","RL","5-HT","Post-Stim",4,35,NA,2.96436339112025
"A","trial","RL","5-HT","Post-Stim",4,36,NA,4.80509659095495
"A","trial","RL","5-HT","Post-Stim",4,37,NA,4.67933966649708
"A","trial","RL","5-HT","Post-Stim",4,38,NA,4.60245019769611
"A","trial","RL","5-HT","Post-Stim",4,39,NA,4.95025618273039
"A","trial","RL","5-HT","Post-Stim",4,40,NA,4.9953111183158
"A","trial","RL","5-HT","Post-Stim",4,41,NA,0.906628229205104
"A","trial","RL","5-HT","Post-Stim",4,42,NA,2.4380044427759
"A","trial","RL","5-HT","Post-Stim",4,43,NA,3.75848360428263
"A","trial","RL","5-HT","Post-Stim",4,44,NA,5.78850846936593
"A","trial","RL","5-HT","Post-Stim",4,45,NA,-1.60325512123741
"A","trial","RL","5-HT","Post-Stim",4,46,NA,5.56613473286417
"A","trial","RL","5-HT","Post-Stim",4,47,NA,5.64808836563751
"A","trial","RL","5-HT","Post-Stim",4,48,NA,5.66025498749003
"A","trial","RL","5-HT","Post-Stim",4,49,NA,2.74645932169054
"A","trial","RL","5-HT","Post-Stim",4,50,NA,2.55781315245854
"A","trial","RL","5-HT","Post-Stim",4,51,NA,3.86221251189554
"A","trial","RL","5-HT","Post-Stim",4,52,NA,4.19310018555682
"A","trial","RL","5-HT","Post-Stim",4,53,NA,4.30691862119177
"A","trial","RL","5-HT","Post-Stim",4,54,NA,4.34455786625207
"A","trial","RL","5-HT","Post-Stim",4,55,NA,6.51841784317558
"A","trial","RL","5-HT","Post-Stim",4,56,NA,5.91013314445692
"A","trial","RL","5-HT","Post-Stim",4,57,NA,3.22629264229051
"A","trial","RL","5-HT","Post-Stim",4,58,NA,3.33234783894242
"A","trial","RL","5-HT","Post-Stim",4,59,NA,5.63316378420279
"A","trial","RL","5-HT","Post-Stim",4,60,NA,7.38356743192002
"A","trial","RL","5-HT","Post-Stim",4,61,NA,8.8707639286797
"A","trial","RL","5-HT","Post-Stim",4,62,NA,9.98336418987571
"A","trial","RL","5-HT","Post-Stim",4,63,NA,1.78112031507246
"A","trial","RL","5-HT","Post-Stim",4,64,NA,3.25906601301308
"A","trial","RL","5-HT","Post-Stim",4,65,NA,-2.98497108340676
"A","trial","RL","5-HT","Post-Stim",4,66,NA,-1.22662947546442
"A","trial","RL","5-HT","Post-Stim",4,67,NA,2.19945852590939
"A","trial","RL","5-HT","Post-Stim",4,68,NA,-1.50881374187847
"A","trial","RL","5-HT","Post-Stim",4,69,NA,2.43048683152709
"A","trial","RL","5-HT","Post-Stim",4,70,NA,5.62234701001401
"A","trial","RL","5-HT","Post-Stim",4,71,NA,3.56568920053727
"A","trial","RL","5-HT","Post-Stim",4,72,NA,4.68083629582973
"A","trial","RL","5-HT","Post-Stim",4,73,NA,5.84379652809621
"A","trial","RL","5-HT","Post-Stim",4,74,NA,1.41249820872387
"A","trial","RL","5-HT","Post-Stim",4,75,NA,4.87148214322941
"A","trial","RL","5-HT","Post-Stim",4,76,NA,10.3387161498401
"A","trial","RL","5-HT","Post-Stim",4,77,NA,4.40164067102113
"A","trial","RL","5-HT","Post-Stim",4,78,NA,7.25319827259254
"A","trial","RL","5-HT","Post-Stim",4,79,NA,7.57560907659535
"A","trial","RL","5-HT","Post-Stim",4,80,NA,4.93593111547736
"A","trial","RL","5-HT","Post-Stim",4,81,NA,5.84010232690607
"A","trial","RL","5-HT","Post-Stim",4,82,NA,5.89276377882467
"A","trial","RL","5-HT","Post-Stim",4,83,NA,1.882314456397
"A","trial","RL","5-HT","Post-Stim",4,84,NA,1.81205188250065
"A","trial","RL","5-HT","Post-Stim",4,85,NA,1.27367887245141
"A","trial","RL","5-HT","Post-Stim",4,86,NA,4.42506248084953
"A","trial","RL","5-HT","Post-Stim",4,87,NA,-0.677806288955157
"A","trial","RL","5-HT","Post-Stim",4,88,NA,2.16240339298073
"A","trial","RL","5-HT","Post-Stim",4,89,NA,1.12825899324159
"A","trial","RL","5-HT","Post-Stim",4,90,NA,4.86150986171898
"A","trial","RL","5-HT","Post-Stim",4,91,NA,2.02127507594143
"A","trial","RL","5-HT","Post-Stim",4,92,NA,7.13090772496524
"A","trial","RL","5-HT","Post-Stim",4,93,NA,7.96480769259986
"A","trial","RL","5-HT","Post-Stim",4,94,NA,4.61267845344165
"A","trial","RL","5-HT","Post-Stim",4,95,NA,7.17144706914732
"A","trial","RL","5-HT","Post-Stim",4,96,NA,7.85592596763839
"A","trial","RL","5-HT","Post-Stim",4,97,NA,7.36210382303363
"A","trial","RL","5-HT","Post-Stim",4,98,NA,7.37750063471334
"A","trial","RL","5-HT","Post-Stim",4,99,NA,8.38194914464798
"A","trial","RL","5-HT","Post-Stim",4,100,NA,3.8585551514902
"A","trial","RL","5-HT","Post-Stim",4,101,NA,5.44091298660746
"A","trial","RL","5-HT","Post-Stim",4,102,NA,3.8106574361933
"A","trial","RL","5-HT","Post-Stim",4,103,NA,4.74069847160931
"A","trial","RL","5-HT","Post-Stim",4,104,NA,4.33819956610451
"A","trial","RL","5-HT","Post-Stim",4,105,NA,5.65871118772346
"A","trial","RL","DA","Pre-Stim",4,1,NA,4.90044589535207
"A","trial","RL","DA","Pre-Stim",4,2,NA,5.60013986962251
"A","trial","RL","DA","Pre-Stim",4,3,NA,3.80592937764977
"A","trial","RL","DA","Pre-Stim",4,4,NA,7.13337578155738
"A","trial","RL","DA","Pre-Stim",4,5,NA,5.8558696136555
"A","trial","RL","DA","Pre-Stim",4,6,NA,4.35041359653442
"A","trial","RL","DA","Pre-Stim",4,7,NA,4.37215919505717
"A","trial","RL","DA","Pre-Stim",4,8,NA,6.42772574889138
"A","trial","RL","DA","Pre-Stim",4,9,NA,6.64553571498999
"A","trial","RL","DA","Pre-Stim",4,10,NA,6.19283968857174
"A","trial","RL","DA","Pre-Stim",4,11,NA,5.47245896557005
"A","trial","RL","DA","Pre-Stim",4,12,NA,5.19141320392121
"A","trial","RL","DA","Pre-Stim",4,13,NA,5.50670950459469
"A","trial","RL","DA","Pre-Stim",4,14,NA,5.66791844483368
"A","trial","RL","DA","Pre-Stim",4,15,NA,6.18362462260239
"A","trial","RL","DA","Pre-Stim",4,16,NA,7.13545954296724
"A","trial","RL","DA","Pre-Stim",4,17,NA,6.53358730096333
"A","trial","RL","DA","Pre-Stim",4,18,NA,5.86133769719198
"A","trial","RL","DA","Pre-Stim",4,19,NA,5.74128094390013
"A","trial","RL","DA","Pre-Stim",4,20,NA,6.60785012157884
"A","trial","RL","DA","Pre-Stim",4,21,NA,6.25778532051268
"A","trial","RL","DA","Pre-Stim",4,22,NA,4.39897398554174
"A","trial","RL","DA","Pre-Stim",4,23,NA,5.45327355354184
"A","trial","RL","DA","Pre-Stim",4,24,NA,7.7760955540913
"A","trial","RL","DA","Pre-Stim",4,25,NA,4.81769208288681
"A","trial","RL","DA","Pre-Stim",4,26,NA,6.75383884213429
"A","trial","RL","DA","Pre-Stim",4,27,NA,7.087578115214
"A","trial","RL","DA","Pre-Stim",4,28,NA,6.11880030895543
"A","trial","RL","DA","Pre-Stim",4,29,NA,6.73842136414163
"A","trial","RL","DA","Pre-Stim",4,30,NA,4.81291169101077
"A","trial","RL","DA","Pre-Stim",4,31,NA,6.75098430205362
"A","trial","RL","DA","Pre-Stim",4,32,NA,4.64867266168118
"A","trial","RL","DA","Pre-Stim",4,33,NA,6.07724303565636
"A","trial","RL","DA","Pre-Stim",4,34,NA,5.07496544056552
"A","trial","RL","DA","Pre-Stim",4,35,NA,5.62603226911823
"A","trial","RL","DA","Pre-Stim",4,36,NA,6.31067317921869
"A","trial","RL","DA","Pre-Stim",4,37,NA,7.0450650730873
"A","trial","RL","DA","Pre-Stim",4,38,NA,5.55616082507243
"A","trial","RL","DA","Pre-Stim",4,39,NA,6.32799700043632
"A","trial","RL","DA","Pre-Stim",4,40,NA,7.93436275721862
"A","trial","RL","DA","Pre-Stim",4,41,NA,6.02295009835548
"A","trial","RL","DA","Pre-Stim",4,42,NA,9.20019660069069
"A","trial","RL","DA","Pre-Stim",4,43,NA,6.90941633925241
"A","trial","RL","DA","Pre-Stim",4,44,NA,6.65042868512972
"A","trial","RL","DA","Pre-Stim",4,45,NA,6.92020248685315
"A","trial","RL","DA","Pre-Stim",4,46,NA,6.59232609516012
"A","trial","RL","DA","Pre-Stim",4,47,NA,6.69849519147131
"A","trial","RL","DA","Pre-Stim",4,48,NA,6.30783952543173
"A","trial","RL","DA","Pre-Stim",4,49,NA,7.88245505084721
"A","trial","RL","DA","Pre-Stim",4,50,NA,6.67363762443568
"A","trial","RL","DA","Pre-Stim",4,51,NA,6.36391005361151
"A","trial","RL","DA","Pre-Stim",4,52,NA,6.42152016867068
"A","trial","RL","DA","Pre-Stim",4,53,NA,7.59421180771679
"A","trial","RL","DA","Pre-Stim",4,54,NA,6.63588423151584
"A","trial","RL","DA","Pre-Stim",4,55,NA,7.21341898967971
"A","trial","RL","DA","Pre-Stim",4,56,NA,6.19440250279169
"A","trial","RL","DA","Pre-Stim",4,57,NA,6.28990580383338
"A","trial","RL","DA","Pre-Stim",4,58,NA,4.80103049676978
"A","trial","RL","DA","Pre-Stim",4,59,NA,7.93198234966973
"A","trial","RL","DA","Pre-Stim",4,60,NA,5.94436095791924
"A","trial","RL","DA","Pre-Stim",4,61,NA,7.19954325272202
"A","trial","RL","DA","Pre-Stim",4,62,NA,4.76287241288176
"A","trial","RL","DA","Pre-Stim",4,63,NA,5.87749080471307
"A","trial","RL","DA","Pre-Stim",4,64,NA,7.43703197801247
"A","trial","RL","DA","Pre-Stim",4,65,NA,6.21086370722333
"A","trial","RL","DA","Pre-Stim",4,66,NA,6.55463709791051
"A","trial","RL","DA","Pre-Stim",4,67,NA,8.43761142598674
"A","trial","RL","DA","Pre-Stim",4,68,NA,7.29700530705049
"A","trial","RL","DA","Pre-Stim",4,69,NA,5.55377121387368
"A","trial","RL","DA","Pre-Stim",4,70,NA,8.2360480646432
"A","trial","RL","DA","Pre-Stim",4,71,NA,7.32880534698662
"A","trial","RL","DA","Pre-Stim",4,72,NA,5.95322377837796
"A","trial","RL","DA","Pre-Stim",4,73,NA,7.98255555101108
"A","trial","RL","DA","Pre-Stim",4,74,NA,5.2291837297027
"A","trial","RL","DA","Pre-Stim",4,75,NA,5.94303997523235
"A","trial","RL","DA","Pre-Stim",4,76,NA,7.16264655657868
"A","trial","RL","DA","Pre-Stim",4,77,NA,6.1279136283616
"A","trial","RL","DA","Pre-Stim",4,78,NA,7.10152861879061
"A","trial","RL","DA","Pre-Stim",4,79,NA,6.07392725352062
"A","trial","RL","DA","Pre-Stim",4,80,NA,6.71392196534429
"A","trial","RL","DA","Pre-Stim",4,81,NA,6.26507687496356
"A","trial","RL","DA","Pre-Stim",4,82,NA,5.41049181551982
"A","trial","RL","DA","Pre-Stim",4,83,NA,6.1886300099236
"A","trial","RL","DA","Pre-Stim",4,84,NA,5.86770474708101
"A","trial","RL","DA","Pre-Stim",4,85,NA,7.62861902291792
"A","trial","RL","DA","Pre-Stim",4,86,NA,5.243048242524
"A","trial","RL","DA","Pre-Stim",4,87,NA,8.56246138386953
"A","trial","RL","DA","Pre-Stim",4,88,NA,8.9369154618791
"A","trial","RL","DA","Pre-Stim",4,89,NA,6.06443628918321
"A","trial","RL","DA","Pre-Stim",4,90,NA,7.99019050401114
"A","trial","RL","DA","Pre-Stim",4,91,NA,7.66650822661556
"A","trial","RL","DA","Pre-Stim",4,92,NA,8.39519956657626
"A","trial","RL","DA","Pre-Stim",4,93,NA,6.62928336845611
"A","trial","RL","DA","Pre-Stim",4,94,NA,8.1914166405208
"A","trial","RL","DA","Pre-Stim",4,95,NA,6.67303064702806
"A","trial","RL","DA","Pre-Stim",4,96,NA,7.58157518886607
"A","trial","RL","DA","Pre-Stim",4,97,NA,6.48073335718263
"A","trial","RL","DA","Pre-Stim",4,98,NA,6.34903120907768
"A","trial","RL","DA","Pre-Stim",4,99,NA,7.32352815592416
"A","trial","RL","DA","Pre-Stim",4,100,NA,6.9044002907572
"A","trial","RL","DA","Pre-Stim",4,101,NA,6.88426239549848
"A","trial","RL","DA","Pre-Stim",4,102,NA,7.20807629060549
"A","trial","RL","DA","Pre-Stim",4,103,NA,3.2753017274439
"A","trial","RL","DA","Pre-Stim",4,104,NA,8.38011209093765
"A","trial","RL","DA","Pre-Stim",4,105,NA,4.80518698018241
"A","trial","RL","5-HT","Pre-Stim",4,1,NA,-8.76279861457125
"A","trial","RL","5-HT","Pre-Stim",4,2,NA,-8.48391192229001
"A","trial","RL","5-HT","Pre-Stim",4,3,NA,-8.49558405632785
"A","trial","RL","5-HT","Pre-Stim",4,4,NA,-9.55409405181517
"A","trial","RL","5-HT","Pre-Stim",4,5,NA,-9.02519024347011
"A","trial","RL","5-HT","Pre-Stim",4,6,NA,-7.70544775631258
"A","trial","RL","5-HT","Pre-Stim",4,7,NA,-9.87403142165127
"A","trial","RL","5-HT","Pre-Stim",4,8,NA,-8.53031880992192
"A","trial","RL","5-HT","Pre-Stim",4,9,NA,-10.4627656429154
"A","trial","RL","5-HT","Pre-Stim",4,10,NA,-9.93348017909997
"A","trial","RL","5-HT","Pre-Stim",4,11,NA,-7.27885078422395
"A","trial","RL","5-HT","Pre-Stim",4,12,NA,-7.70950030876915
"A","trial","RL","5-HT","Pre-Stim",4,13,NA,-8.31747315851142
"A","trial","RL","5-HT","Pre-Stim",4,14,NA,-6.17902843941926
"A","trial","RL","5-HT","Pre-Stim",4,15,NA,-7.40220111828334
"A","trial","RL","5-HT","Pre-Stim",4,16,NA,-7.35738133047856
"A","trial","RL","5-HT","Pre-Stim",4,17,NA,-10.0415029810704
"A","trial","RL","5-HT","Pre-Stim",4,18,NA,-8.42869937602013
"A","trial","RL","5-HT","Pre-Stim",4,19,NA,-6.96305069166679
