"panel","level","task","nt","stim","idx","trial","Oz"
"C","trial","RL","NE","Post-Stim",6,104,6.90163920084727
"C","trial","RL","NE","Post-Stim",6,105,8.83768614044854
"C","trial","RL","NE","Pre-Stim",7,1,-11.034588286276
"C","trial","RL","NE","Pre-Stim",7,2,-8.79735364428749
"C","trial","RL","NE","Pre-Stim",7,3,-8.88387905413945
"C","trial","RL","NE","Pre-Stim",7,4,-7.40720183670072
"C","trial","RL","NE","Pre-Stim",7,5,-4.70112400283542
"C","trial","RL","NE","Pre-Stim",7,6,-4.62320571060524
"C","trial","RL","NE","Pre-Stim",7,7,-3.02110124686769
"C","trial","RL","NE","Pre-Stim",7,8,0.180128274832421
"C","trial","RL","NE","Pre-Stim",7,9,1.00299983547361
"C","trial","RL","NE","Pre-Stim",7,10,0.682348924220847
"C","trial","RL","NE","Pre-Stim",7,11,2.36981285854624
"C","trial","RL","NE","Pre-Stim",7,12,5.19790262532383
"C","trial","RL","NE","Pre-Stim",7,13,4.48881526291383
"C","trial","RL","NE","Pre-Stim",7,14,3.55544465935745
"C","trial","RL","NE","Pre-Stim",7,15,4.8247495756977
"C","trial","RL","NE","Pre-Stim",7,16,6.93028120207368
"C","trial","RL","NE","Pre-Stim",7,17,8.53359426311612
"C","trial","RL","NE","Pre-Stim",7,18,6.22899090716843
"C","trial","RL","NE","Pre-Stim",7,19,7.26875321535934
"C","trial","RL","NE","Pre-Stim",7,20,7.49723785145744
"C","trial","RL","NE","Pre-Stim",7,21,8.37130434636373
"C","trial","RL","NE","Pre-Stim",7,22,9.37599738376944
"C","trial","RL","NE","Pre-Stim",7,23,9.55150173379912
"C","trial","RL","NE","Pre-Stim",7,24,8.2087108166501
"C","trial","RL","NE","Pre-Stim",7,25,9.63883332981801
"C","trial","RL","NE","Pre-Stim",7,26,9.68222847884994
"C","trial","RL","NE","Pre-Stim",7,27,7.77463580454815
"C","trial","RL","NE","Pre-Stim",7,28,10.1511592801429
"C","trial","RL","NE","Pre-Stim",7,29,11.2546525495814
"C","trial","RL","NE","Pre-Stim",7,30,9.86965369230216
"C","trial","RL","NE","Pre-Stim",7,31,8.30265227668214
"C","trial","RL","NE","Pre-Stim",7,32,9.29933704245196
"C","trial","RL","NE","Pre-Stim",7,33,9.4287910123811
"C","trial","RL","NE","Pre-Stim",7,34,8.93876377563531
"C","trial","RL","NE","Pre-Stim",7,35,11.5494988498211
"C","trial","RL","NE","Pre-Stim",7,36,7.04602398706783
"C","trial","RL","NE","Pre-Stim",7,37,8.44504766416378
"C","trial","RL","NE","Pre-Stim",7,38,7.90725676594885
"C","trial","RL","NE","Pre-Stim",7,39,9.15357656011857
"C","trial","RL","NE","Pre-Stim",7,40,8.58740760656654
"C","trial","RL","NE","Pre-Stim",7,41,7.93461829602688
"C","trial","RL","NE","Pre-Stim",7,42,6.39199337305548
"C","trial","RL","NE","Pre-Stim",7,43,8.10896520748591
"C","trial","RL","NE","Pre-Stim",7,44,7.33200296670505
"C","trial","RL","NE","Pre-Stim",7,45,6.53892947284593
"C","trial","RL","NE","Pre-Stim",7,46,8.2124769267516
"C","trial","RL","NE","Pre-Stim",7,47,6.55996871379918
"C","trial","RL","NE","Pre-Stim",7,48,6.35918233121568
"C","trial","RL","NE","Pre-Stim",7,49,5.78733155657131
"C","trial","RL","NE","Pre-Stim",7,50,6.22551695306736
"C","trial","RL","NE","Pre-Stim",7,51,7.53830536941605
"C","trial","RL","NE","Pre-Stim",7,52,7.12789987374341
"C","trial","RL","NE","Pre-Stim",7,53,6.01697348060842
"C","trial","RL","NE","Pre-Stim",7,54,7.08275217085628
"C","trial","RL","NE","Pre-Stim",7,55,5.38279912853058
"C","trial","RL","NE","Pre-Stim",7,56,6.31254567786106
"C","trial","RL","NE","Pre-Stim",7,57,4.20147930343704
"C","trial","RL","NE","Pre-Stim",7,58,5.3273343925577
"C","trial","RL","NE","Pre-Stim",7,59,6.27665732013284
"C","trial","RL","NE","Pre-Stim",7,60,6.38080313444862
"C","trial","RL","NE","Pre-Stim",7,61,3.04008627821483
"C","trial","RL","NE","Pre-Stim",7,62,5.5448321054741
"C","trial","RL","NE","Pre-Stim",7,63,5.742586899678
"C","trial","RL","NE","Pre-Stim",7,64,3.53614751407382
"C","trial","RL","NE","Pre-Stim",7,65,4.2165522395337
"C","trial","RL","NE","Pre-Stim",7,66,3.09189766788908
"C","trial","RL","NE","Pre-Stim",7,67,4.69955765675405
"C","trial","RL","NE","Pre-Stim",7,68,5.06919125767223
"C","trial","RL","NE","Pre-Stim",7,69,5.05319012329588
"C","trial","RL","NE","Pre-Stim",7,70,4.41339232717305
"C","trial","RL","NE","Pre-Stim",7,71,4.88054107669951
"C","trial","RL","NE","Pre-Stim",7,72,5.88840946661876
"C","trial","RL","NE","Pre-Stim",7,73,4.70253917466211
"C","trial","RL","NE","Pre-Stim",7,74,5.51924806953485
"C","trial","RL","NE","Pre-Stim",7,75,5.08654450184191
"C","trial","RL","NE","Pre-Stim",7,76,5.57106992538014
"C","trial","RL","NE","Pre-Stim",7,77,3.39433274296525
"C","trial","RL","NE","Pre-Stim",7,78,2.27157124511519
"C","trial","RL","NE","Pre-Stim",7,79,4.53603456388671
"C","trial","RL","NE","Pre-Stim",7,80,5.76218097043965
"C","trial","RL","NE","Pre-Stim",7,81,4.21707796637346
"C","trial","RL","NE","Pre-Stim",7,82,2.41363788732853
"C","trial","RL","NE","Pre-Stim",7,83,3.70997845487562
"C","trial","RL","NE","Pre-Stim",7,84,5.80123281055859
"C","trial","RL","NE","Pre-Stim",7,85,3.6886401965176
"C","trial","RL","NE","Pre-Stim",7,86,4.79875178693446
"C","trial","RL","NE","Pre-Stim",7,87,2.84009195605116
"C","trial","RL","NE","Pre-Stim",7,88,1.83942146615503
"C","trial","RL","NE","Pre-Stim",7,89,1.84219347499571
"C","trial","RL","NE","Pre-Stim",7,90,2.76969563227655
"C","trial","RL","NE","Pre-Stim",7,91,3.34982083224165
"C","trial","RL","NE","Pre-Stim",7,92,2.39754427049326
"C","trial","RL","NE","Pre-Stim",7,93,3.19792060672327
"C","trial","RL","NE","Pre-Stim",7,94,0.877370419124605
"C","trial","RL","NE","Pre-Stim",7,95,2.35512925704251
"C","trial","RL","NE","Pre-Stim",7,96,-0.102703387869264
"C","trial","RL","NE","Pre-Stim",7,97,3.57602348694528
"C","trial","RL","NE","Pre-Stim",7,98,3.42712236196838
"C","trial","RL","NE","Pre-Stim",7,99,3.35201337695661
"C","trial","RL","NE","Pre-Stim",7,100,0.492491310012627
"C","trial","RL","NE","Pre-Stim",7,101,1.47983364329333
"C","trial","RL","NE","Pre-Stim",7,102,2.08703368518971
"C","trial","RL","NE","Pre-Stim",7,103,1.81116452978415
"C","trial","RL","NE","Pre-Stim",7,104,0.557567842475487
"C","trial","RL","NE","Pre-Stim",7,105,2.45397730453668
"C","trial","RL","NE","Post-Stim",7,1,-7.24657025520889
"C","trial","RL","NE","Post-Stim",7,2,-7.7074404583983
"C","trial","RL","NE","Post-Stim",7,3,-4.52807926843664
"C","trial","RL","NE","Post-Stim",7,4,-5.39520511601763
"C","trial","RL","NE","Post-Stim",7,5,-6.05896968324504
"C","trial","RL","NE","Post-Stim",7,6,-5.37449159538524
"C","trial","RL","NE","Post-Stim",7,7,-7.55873858786123
"C","trial","RL","NE","Post-Stim",7,8,-8.42359281014539
"C","trial","RL","NE","Post-Stim",7,9,-6.66880719805468
"C","trial","RL","NE","Post-Stim",7,10,-5.61991113786216
"C","trial","RL","NE","Post-Stim",7,11,-5.43914097683963
"C","trial","RL","NE","Post-Stim",7,12,-3.96872959956084
"C","trial","RL","NE","Post-Stim",7,13,-6.85829914018514
"C","trial","RL","NE","Post-Stim",7,14,-5.80956355054428
"C","trial","RL","NE","Post-Stim",7,15,-3.39192873982194
"C","trial","RL","NE","Post-Stim",7,16,-4.4388456009969
"C","trial","RL","NE","Post-Stim",7,17,-6.37294239081659
"C","trial","RL","NE","Post-Stim",7,18,-6.8211977035857
"C","trial","RL","NE","Post-Stim",7,19,-3.99572797567164
"C","trial","RL","NE","Post-Stim",7,20,-5.78256589755072
"C","trial","RL","NE","Post-Stim",7,21,-5.62178283811237
"C","trial","RL","NE","Post-Stim",7,22,-3.54492972224167
"C","trial","RL","NE","Post-Stim",7,23,-4.92104276727446
"C","trial","RL","NE","Post-Stim",7,24,-5.83331235696843
"C","trial","RL","NE","Post-Stim",7,25,-5.19594132549988
"C","trial","RL","NE","Post-Stim",7,26,-5.32202476096515
"C","trial","RL","NE","Post-Stim",7,27,-6.99036472127411
"C","trial","RL","NE","Post-Stim",7,28,-4.09088566104529
"C","trial","RL","NE","Post-Stim",7,29,-6.46215351655859
"C","trial","RL","NE","Post-Stim",7,30,-3.5823915880575
"C","trial","RL","NE","Post-Stim",7,31,-4.44600810358918
"C","trial","RL","NE","Post-Stim",7,32,-5.51270605019623
"C","trial","RL","NE","Post-Stim",7,33,-3.20197932590213
"C","trial","RL","NE","Post-Stim",7,34,-2.57504047482438
"C","trial","RL","NE","Post-Stim",7,35,-4.19462162899853
"C","trial","RL","NE","Post-Stim",7,36,-9.3144336092422
"C","trial","RL","NE","Post-Stim",7,37,-8.59582796027998
"C","trial","RL","NE","Post-Stim",7,38,-5.40563430188025
"C","trial","RL","NE","Post-Stim",7,39,-2.97122298501368
"C","trial","RL","NE","Post-Stim",7,40,-5.58055294226261
"C","trial","RL","NE","Post-Stim",7,41,-6.45337565054886
"C","trial","RL","NE","Post-Stim",7,42,-5.03846102667281
"C","trial","RL","NE","Post-Stim",7,43,-1.58391777934062
"C","trial","RL","NE","Post-Stim",7,44,-4.13911668401879
"C","trial","RL","NE","Post-Stim",7,45,-5.88519819832692
"C","trial","RL","NE","Post-Stim",7,46,-3.18484871473113
"C","trial","RL","NE","Post-Stim",7,47,-3.83609582472377
"C","trial","RL","NE","Post-Stim",7,48,-2.25672372643553
"C","trial","RL","NE","Post-Stim",7,49,-4.67523339401592
"C","trial","RL","NE","Post-Stim",7,50,-3.20368320021326
"C","trial","RL","NE","Post-Stim",7,51,-4.72899035533685
"C","trial","RL","NE","Post-Stim",7,52,-3.31144906004212
"C","trial","RL","NE","Post-Stim",7,53,-4.94376128295897
"C","trial","RL","NE","Post-Stim",7,54,-5.94094198763406
"C","trial","RL","NE","Post-Stim",7,55,-5.69794020943073
"C","trial","RL","NE","Post-Stim",7,56,-5.32858540479137
"C","trial","RL","NE","Post-Stim",7,57,-5.4468789073955
"C","trial","RL","NE","Post-Stim",7,58,-1.41973902997509
"C","trial","RL","NE","Post-Stim",7,59,-5.52853530615723
"C","trial","RL","NE","Post-Stim",7,60,-5.06350978836568
"C","trial","RL","NE","Post-Stim",7,61,-2.39636407658359
"C","trial","RL","NE","Post-Stim",7,62,-3.82963836954041
"C","trial","RL","NE","Post-Stim",7,63,-4.81781764292664
"C","trial","RL","NE","Post-Stim",7,64,-4.86800507595096
"C","trial","RL","NE","Post-Stim",7,65,-6.03393733513297
"C","trial","RL","NE","Post-Stim",7,66,-5.62531438031025
"C","trial","RL","NE","Post-Stim",7,67,-2.92841481008412
"C","trial","RL","NE","Post-Stim",7,68,-3.57888843458658
"C","trial","RL","NE","Post-Stim",7,69,-3.11262324350279
"C","trial","RL","NE","Post-Stim",7,70,-3.20426353993011
"C","trial","RL","NE","Post-Stim",7,71,-2.53648997772167
"C","trial","RL","NE","Post-Stim",7,72,-3.91232684978219
"C","trial","RL","NE","Post-Stim",7,73,-2.77151578408898
"C","trial","RL","NE","Post-Stim",7,74,-5.1102053424224
"C","trial","RL","NE","Post-Stim",7,75,-5.07866106872926
"C","trial","RL","NE","Post-Stim",7,76,-3.67543596207529
"C","trial","RL","NE","Post-Stim",7,77,-3.93662213327929
"C","trial","RL","NE","Post-Stim",7,78,-5.22062035015393
"C","trial","RL","NE","Post-Stim",7,79,-5.32155680009276
"C","trial","RL","NE","Post-Stim",7,80,-6.70631977750359
"C","trial","RL","NE","Post-Stim",7,81,-4.44013253427113
"C","trial","RL","NE","Post-Stim",7,82,-3.64133264201338
"C","trial","RL","NE","Post-Stim",7,83,-6.14063085831127
"C","trial","RL","NE","Post-Stim",7,84,-2.22703332076008
"C","trial","RL","NE","Post-Stim",7,85,-0.38987715317553
"C","trial","RL","NE","Post-Stim",7,86,-3.26238001709743
"C","trial","RL","NE","Post-Stim",7,87,-2.86932487498097
"C","trial","RL","NE","Post-Stim",7,88,-2.8725314184073
"C","trial","RL","NE","Post-Stim",7,89,-2.89712472701139
"C","trial","RL","NE","Post-Stim",7,90,0.525556727564073
"C","trial","RL","NE","Post-Stim",7,91,-1.8981384297761
"C","trial","RL","NE","Post-Stim",7,92,-5.15585366068017
"C","trial","RL","NE","Post-Stim",7,93,-5.95548353225717
"C","trial","RL","NE","Post-Stim",7,94,-3.58318467544977
"C","trial","RL","NE","Post-Stim",7,95,-4.49595998996205
"C","trial","RL","NE","Post-Stim",7,96,-3.92056833770547
"C","trial","RL","NE","Post-Stim",7,97,-4.15203026625807
"C","trial","RL","NE","Post-Stim",7,98,-3.99739775933306
"C","trial","RL","NE","Post-Stim",7,99,-4.67311287961227
"C","trial","RL","NE","Post-Stim",7,100,-5.47620475965187
"C","trial","RL","NE","Post-Stim",7,101,-2.14478512174199
"C","trial","RL","NE","Post-Stim",7,102,-4.31452792775941
"C","trial","RL","NE","Post-Stim",7,103,-0.90116374727564
"C","trial","RL","NE","Post-Stim",7,104,-2.48252374583357
"C","trial","RL","NE","Post-Stim",7,105,-2.51801974421676
"C","trial","RL","NE","Pre-Stim",8,1,7.70679827375599
"C","trial","RL","NE","Pre-Stim",8,2,9.45926212071807
"C","trial","RL","NE","Pre-Stim",8,3,6.94127111316046
"C","trial","RL","NE","Pre-Stim",8,4,5.94385580261004
"C","trial","RL","NE","Pre-Stim",8,5,7.39770104378811
"C","trial","RL","NE","Pre-Stim",8,6,8.47169931686346
"C","trial","RL","NE","Pre-Stim",8,7,8.71500456993296
"C","trial","RL","NE","Pre-Stim",8,8,7.3337577434064
"C","trial","RL","NE","Pre-Stim",8,9,5.95223080516002
"C","trial","RL","NE","Pre-Stim",8,10,7.0055914826855
"C","trial","RL","NE","Pre-Stim",8,11,5.82185595193945
"C","trial","RL","NE","Pre-Stim",8,12,6.96295553056735
"C","trial","RL","NE","Pre-Stim",8,13,6.83713303929677
"C","trial","RL","NE","Pre-Stim",8,14,6.37799573223361
"C","trial","RL","NE","Pre-Stim",8,15,7.32082977647675
"C","trial","RL","NE","Pre-Stim",8,16,6.34802068584021
"C","trial","RL","NE","Pre-Stim",8,17,7.31305573513396
"C","trial","RL","NE","Pre-Stim",8,18,6.20517879535177
"C","trial","RL","NE","Pre-Stim",8,19,6.74506075252308
"C","trial","RL","NE","Pre-Stim",8,20,5.66707244225343
"C","trial","RL","NE","Pre-Stim",8,21,6.52778445352466
"C","trial","RL","NE","Pre-Stim",8,22,6.19486903484638
"C","trial","RL","NE","Pre-Stim",8,23,5.3059568517842
"C","trial","RL","NE","Pre-Stim",8,24,6.48155696841075
"C","trial","RL","NE","Pre-Stim",8,25,7.27583438006695
"C","trial","RL","NE","Pre-Stim",8,26,5.72740823522157
"C","trial","RL","NE","Pre-Stim",8,27,5.73946736660014
"C","trial","RL","NE","Pre-Stim",8,28,6.15983301951113
"C","trial","RL","NE","Pre-Stim",8,29,4.9090227370513
"C","trial","RL","NE","Pre-Stim",8,30,5.56960695859294
"C","trial","RL","NE","Pre-Stim",8,31,5.22580262827737
"C","trial","RL","NE","Pre-Stim",8,32,4.7591533999992
"C","trial","RL","NE","Pre-Stim",8,33,4.05551917532224
"C","trial","RL","NE","Pre-Stim",8,34,3.10993020376026
"C","trial","RL","NE","Pre-Stim",8,35,5.05504673717244
"C","trial","RL","NE","Pre-Stim",8,36,4.54622916677819
"C","trial","RL","NE","Pre-Stim",8,37,5.19693853140486
"C","trial","RL","NE","Pre-Stim",8,38,4.42766932213453
"C","trial","RL","NE","Pre-Stim",8,39,4.44789125166435
"C","trial","RL","NE","Pre-Stim",8,40,5.30705470330233
"C","trial","RL","NE","Pre-Stim",8,41,3.71398987933421
"C","trial","RL","NE","Pre-Stim",8,42,4.26178208437329
"C","trial","RL","NE","Pre-Stim",8,43,4.393458526918
"C","trial","RL","NE","Pre-Stim",8,44,3.94410412863106
"C","trial","RL","NE","Pre-Stim",8,45,3.61838511560161
"C","trial","RL","NE","Pre-Stim",8,46,4.75073878146191
"C","trial","RL","NE","Pre-Stim",8,47,5.4623538533935
"C","trial","RL","NE","Pre-Stim",8,48,3.70939523438467
"C","trial","RL","NE","Pre-Stim",8,49,4.03537816311075
"C","trial","RL","NE","Pre-Stim",8,50,4.95650215473404
"C","trial","RL","NE","Pre-Stim",8,51,4.36094711800537
"C","trial","RL","NE","Pre-Stim",8,52,4.90517432370992
"C","trial","RL","NE","Pre-Stim",8,53,3.78172612368861
"C","trial","RL","NE","Pre-Stim",8,54,4.51778595078989
"C","trial","RL","NE","Pre-Stim",8,55,3.82198309312609
"C","trial","RL","NE","Pre-Stim",8,56,2.74730374824716
"C","trial","RL","NE","Pre-Stim",8,57,2.52734111685684
"C","trial","RL","NE","Pre-Stim",8,58,3.67543954890946
"C","trial","RL","NE","Pre-Stim",8,59,3.63102232575165
"C","trial","RL","NE","Pre-Stim",8,60,5.11151754526542
"C","trial","RL","NE","Pre-Stim",8,61,3.26695148396168
"C","trial","RL","NE","Pre-Stim",8,62,3.29473109018644
"C","trial","RL","NE","Pre-Stim",8,63,2.18903023153434
"C","trial","RL","NE","Pre-Stim",8,64,2.3745829679379
"C","trial","RL","NE","Pre-Stim",8,65,2.17159712937367
"C","trial","RL","NE","Pre-Stim",8,66,3.19521798564631
"C","trial","RL","NE","Pre-Stim",8,67,1.89360148717322
"C","trial","RL","NE","Pre-Stim",8,68,1.62782268777306
"C","trial","RL","NE","Pre-Stim",8,69,2.25357107085282
"C","trial","RL","NE","Pre-Stim",8,70,2.38713673167
"C","trial","RL","NE","Pre-Stim",8,71,4.34430901590582
"C","trial","RL","NE","Pre-Stim",8,72,1.17170807217032
"C","trial","RL","NE","Pre-Stim",8,73,2.97735973504524
"C","trial","RL","NE","Pre-Stim",8,74,3.32750774401894
"C","trial","RL","NE","Pre-Stim",8,75,3.52288933278377
"C","trial","RL","NE","Pre-Stim",8,76,1.71046585496928
"C","trial","RL","NE","Pre-Stim",8,77,4.25482074979138
"C","trial","RL","NE","Pre-Stim",8,78,3.9258288173564
"C","trial","RL","NE","Pre-Stim",8,79,1.38852047414159
"C","trial","RL","NE","Pre-Stim",8,80,1.27383278206613
"C","trial","RL","NE","Pre-Stim",8,81,3.28255539720715
"C","trial","RL","NE","Pre-Stim",8,82,1.60033756598225
"C","trial","RL","NE","Pre-Stim",8,83,2.92947509413024
"C","trial","RL","NE","Pre-Stim",8,84,1.6429599642028
"C","trial","RL","NE","Pre-Stim",8,85,0.835460550756964
"C","trial","RL","NE","Pre-Stim",8,86,2.76737434119058
"C","trial","RL","NE","Pre-Stim",8,87,1.16282137358529
"C","trial","RL","NE","Pre-Stim",8,88,1.59106286397461
"C","trial","RL","NE","Pre-Stim",8,89,4.15852585932611
"C","trial","RL","NE","Pre-Stim",8,90,3.0185774846513
"C","trial","RL","NE","Pre-Stim",8,91,2.77176997035018
"C","trial","RL","NE","Pre-Stim",8,92,3.22701138359015
"C","trial","RL","NE","Pre-Stim",8,93,6.75459211073522
"C","trial","RL","NE","Pre-Stim",8,94,3.91282072675494
"C","trial","RL","NE","Pre-Stim",8,95,-0.00900218281570585
"C","trial","RL","NE","Pre-Stim",8,96,0.768080414270124
"C","trial","RL","NE","Pre-Stim",8,97,1.4465677182927
"C","trial","RL","NE","Pre-Stim",8,98,1.06436111490883
"C","trial","RL","NE","Pre-Stim",8,99,1.66112604698021
"C","trial","RL","NE","Pre-Stim",8,100,-0.125064927322332
"C","trial","RL","NE","Pre-Stim",8,101,2.37203803603046
"C","trial","RL","NE","Pre-Stim",8,102,-0.316988584177825
"C","trial","RL","NE","Pre-Stim",8,103,1.87446150669979
"C","trial","RL","NE","Pre-Stim",8,104,1.9157633749783
"C","trial","RL","NE","Pre-Stim",8,105,6.11426426112856
"C","trial","RL","NE","Post-Stim",8,1,-14.0883797915311
"C","trial","RL","NE","Post-Stim",8,2,-12.917753265364
"C","trial","RL","NE","Post-Stim",8,3,-9.92992421025814
"C","trial","RL","NE","Post-Stim",8,4,-11.9439643935261
"C","trial","RL","NE","Post-Stim",8,5,-12.3313200182463
"C","trial","RL","NE","Post-Stim",8,6,-11.0598360873926
"C","trial","RL","NE","Post-Stim",8,7,-12.2983611291745
"C","trial","RL","NE","Post-Stim",8,8,-10.667207359842
"C","trial","RL","NE","Post-Stim",8,9,-8.7935861521762
"C","trial","RL","NE","Post-Stim",8,10,-10.6636845616926
"C","trial","RL","NE","Post-Stim",8,11,-10.3877623927166
"C","trial","RL","NE","Post-Stim",8,12,-9.09153927273863
"C","trial","RL","NE","Post-Stim",8,13,-10.3839401952587
"C","trial","RL","NE","Post-Stim",8,14,-9.56035107483468
"C","trial","RL","NE","Post-Stim",8,15,-11.9300459704129
"C","trial","RL","NE","Post-Stim",8,16,-10.222337241121
"C","trial","RL","NE","Post-Stim",8,17,-8.66149562176688
"C","trial","RL","NE","Post-Stim",8,18,-9.39178648260887
"C","trial","RL","NE","Post-Stim",8,19,-9.54642562226662
"C","trial","RL","NE","Post-Stim",8,20,-8.29813486422883
"C","trial","RL","NE","Post-Stim",8,21,-11.4374950012636
"C","trial","RL","NE","Post-Stim",8,22,-9.10925853480364
"C","trial","RL","NE","Post-Stim",8,23,-9.47196846964145
"C","trial","RL","NE","Post-Stim",8,24,-7.85315057190474
"C","trial","RL","NE","Post-Stim",8,25,-9.4000215752148
"C","trial","RL","NE","Post-Stim",8,26,-8.92405449068834
"C","trial","RL","NE","Post-Stim",8,27,-8.93681230265471
"C","trial","RL","NE","Post-Stim",8,28,-9.89510079894398
"C","trial","RL","NE","Post-Stim",8,29,-10.2485310653397
"C","trial","RL","NE","Post-Stim",8,30,-11.0092517823914
"C","trial","RL","NE","Post-Stim",8,31,-6.47263752704251
"C","trial","RL","NE","Post-Stim",8,32,-8.70829427977489
"C","trial","RL","NE","Post-Stim",8,33,-8.02609415494897
"C","trial","RL","NE","Post-Stim",8,34,-6.4498372140534
"C","trial","RL","NE","Post-Stim",8,35,-7.34914095169928
"C","trial","RL","NE","Post-Stim",8,36,-8.31118224548594
"C","trial","RL","NE","Post-Stim",8,37,-8.49685786802929
"C","trial","RL","NE","Post-Stim",8,38,-9.25964116919472
"C","trial","RL","NE","Post-Stim",8,39,-8.3001987953256
"C","trial","RL","NE","Post-Stim",8,40,-5.53251830645712
"C","trial","RL","NE","Post-Stim",8,41,-5.95583902467419
"C","trial","RL","NE","Post-Stim",8,42,-8.24267850488273
"C","trial","RL","NE","Post-Stim",8,43,-6.25878880951099
"C","trial","RL","NE","Post-Stim",8,44,-9.10226561392416
"C","trial","RL","NE","Post-Stim",8,45,-8.36073078133956
"C","trial","RL","NE","Post-Stim",8,46,-4.87025619613281
"C","trial","RL","NE","Post-Stim",8,47,-7.21798877652332
"C","trial","RL","NE","Post-Stim",8,48,-5.54036983598428
"C","trial","RL","NE","Post-Stim",8,49,-4.7375363419886
"C","trial","RL","NE","Post-Stim",8,50,-5.69710430367504
"C","trial","RL","NE","Post-Stim",8,51,-3.63344322773082
"C","trial","RL","NE","Post-Stim",8,52,-2.9180367547923
"C","trial","RL","NE","Post-Stim",8,53,-1.88298002859339
"C","trial","RL","NE","Post-Stim",8,54,-1.1817073299656
"C","trial","RL","NE","Post-Stim",8,55,-4.08848760382405
"C","trial","RL","NE","Post-Stim",8,56,-0.902364740557586
"C","trial","RL","NE","Post-Stim",8,57,-1.32656366108327
"C","trial","RL","NE","Post-Stim",8,58,-0.862519080848213
"C","trial","RL","NE","Post-Stim",8,59,-0.843741209917845
"C","trial","RL","NE","Post-Stim",8,60,-2.58430739056425
"C","trial","RL","NE","Post-Stim",8,61,-1.51874628914625
"C","trial","RL","NE","Post-Stim",8,62,-3.05717301108421
"C","trial","RL","NE","Post-Stim",8,63,-2.93138021610871
"C","trial","RL","NE","Post-Stim",8,64,-1.59628850856094
"C","trial","RL","NE","Post-Stim",8,65,-3.91202436530985
"C","trial","RL","NE","Post-Stim",8,66,-1.81027258259545
"C","trial","RL","NE","Post-Stim",8,67,-1.53682512267702
"C","trial","RL","NE","Post-Stim",8,68,-0.58444677493087
"C","trial","RL","NE","Post-Stim",8,69,-1.48400813924309
"C","trial","RL","NE","Post-Stim",8,70,-0.098100012578388
"C","trial","RL","NE","Post-Stim",8,71,1.26308596554173
"C","trial","RL","NE","Post-Stim",8,72,-2.50555141806397
"C","trial","RL","NE","Post-Stim",8,73,1.39215887587952
"C","trial","RL","NE","Post-Stim",8,74,0.712071687615175
"C","trial","RL","NE","Post-Stim",8,75,-1.18507700445037
"C","trial","RL","NE","Post-Stim",8,76,-1.32229784803618
"C","trial","RL","NE","Post-Stim",8,77,-0.641290612769046
"C","trial","RL","NE","Post-Stim",8,78,0.972617079129064
"C","trial","RL","NE","Post-Stim",8,79,2.70154866236869
"C","trial","RL","NE","Post-Stim",8,80,1.97223906371345
"C","trial","RL","NE","Post-Stim",8,81,-1.51831483934565
"C","trial","RL","NE","Post-Stim",8,82,2.2193143191043
"C","trial","RL","NE","Post-Stim",8,83,-1.12467150221612
"C","trial","RL","NE","Post-Stim",8,84,-0.062087884121211
"C","trial","RL","NE","Post-Stim",8,85,4.1236109287693
"C","trial","RL","NE","Post-Stim",8,86,4.80513332687512
"C","trial","RL","NE","Post-Stim",8,87,-0.416113916835901
"C","trial","RL","NE","Post-Stim",8,88,5.8354122125036
"C","trial","RL","NE","Post-Stim",8,89,-0.13862386546076
"C","trial","RL","NE","Post-Stim",8,90,2.95107443621848
"C","trial","RL","NE","Post-Stim",8,91,2.57053312831365
"C","trial","RL","NE","Post-Stim",8,92,3.04580853047929
"C","trial","RL","NE","Post-Stim",8,93,2.98990048877288
"C","trial","RL","NE","Post-Stim",8,94,1.62765441674681
"C","trial","RL","NE","Post-Stim",8,95,3.22248165371216
"C","trial","RL","NE","Post-Stim",8,96,1.65108792976726
"C","trial","RL","NE","Post-Stim",8,97,0.836822018138157
"C","trial","RL","NE","Post-Stim",8,98,0.283292178522309
"C","trial","RL","NE","Post-Stim",8,99,2.40974142473337
"C","trial","RL","NE","Post-Stim",8,100,2.61916539395116
"C","trial","RL","NE","Post-Stim",8,101,4.04701661820163
"C","trial","RL","NE","Post-Stim",8,102,3.66736156349971
"C","trial","RL","NE","Post-Stim",8,103,2.14874157886696
"C","trial","RL","NE","Post-Stim",8,104,2.22467315323929
"C","trial","RL","NE","Post-Stim",8,105,1.89316864510889
"C","trial","RL","NE","Pre-Stim",9,1,1.73078743264974
"C","trial","RL","NE","Pre-Stim",9,2,-0.424124783124307
"C","trial","RL","NE","Pre-Stim",9,3,1.38797765237876
"C","trial","RL","NE","Pre-Stim",9,4,2.08706507076665
"C","trial","RL","NE","Pre-Stim",9,5,1.27373891785556
"C","trial","RL","NE","Pre-Stim",9,6,0.671530120349935
"C","trial","RL","NE","Pre-Stim",9,7,1.61025716636706
"C","trial","RL","NE","Pre-Stim",9,8,1.50590450415917
"C","trial","RL","NE","Pre-Stim",9,9,-0.240218401363348
"C","trial","RL","NE","Pre-Stim",9,10,-0.934024069997795
"C","trial","RL","NE","Pre-Stim",9,11,-1.01643724061646
"C","trial","RL","NE","Pre-Stim",9,12,2.70291430827258
"C","trial","RL","NE","Pre-Stim",9,13,2.83231714877609
"C","trial","RL","NE","Pre-Stim",9,14,1.53944881967676
"C","trial","RL","NE","Pre-Stim",9,15,0.571224705351137
